pokemon_key,pokemon_id,pokemon_name,form_name,type_1,type_2,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
eiscue-noice,875,eiscue,eiscue-noice,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/eiscue-noice,10185,2026-08-03 08:26:36.523413+00,0.2.0
indeedee-female,876,indeedee,indeedee-female,psychic,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/indeedee-female,10186,2026-08-03 08:26:36.523413+00,0.2.0
morpeko-hangry,877,morpeko,morpeko-hangry,electric,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/morpeko-hangry,10187,2026-08-03 08:26:36.523413+00,0.2.0
zacian-crowned,888,zacian,zacian-crowned,fairy,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/zacian-crowned,10188,2026-08-03 08:26:36.523413+00,0.2.0
zamazenta-crowned,889,zamazenta,zamazenta-crowned,fighting,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/zamazenta-crowned,10189,2026-08-03 08:26:36.523413+00,0.2.0
eternatus-eternamax,890,eternatus,eternatus-eternamax,poison,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/eternatus-eternamax,10190,2026-08-03 08:26:36.523413+00,0.2.0
urshifu-rapid-strike,892,urshifu,urshifu-rapid-strike,fighting,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-rapid-strike,10191,2026-08-03 08:26:36.523413+00,0.2.0
zarude-dada,893,zarude,zarude-dada,dark,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/zarude-dada,10192,2026-08-03 08:26:36.523413+00,0.2.0
calyrex-ice,898,calyrex,calyrex-ice,psychic,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex-ice,10193,2026-08-03 08:26:36.523413+00,0.2.0
calyrex-shadow,898,calyrex,calyrex-shadow,psychic,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex-shadow,10194,2026-08-03 08:26:36.523413+00,0.2.0
venusaur-gmax,3,venusaur,venusaur-gmax,grass,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/venusaur-gmax,10195,2026-08-03 08:26:36.523413+00,0.2.0
charizard-gmax,6,charizard,charizard-gmax,fire,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-gmax,10196,2026-08-03 08:26:36.523413+00,0.2.0
blastoise-gmax,9,blastoise,blastoise-gmax,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/blastoise-gmax,10197,2026-08-03 08:26:36.523413+00,0.2.0
butterfree-gmax,12,butterfree,butterfree-gmax,bug,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/butterfree-gmax,10198,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-gmax,25,pikachu,pikachu-gmax,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-gmax,10199,2026-08-03 08:26:36.523413+00,0.2.0
meowth-gmax,52,meowth,meowth-gmax,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowth-gmax,10200,2026-08-03 08:26:36.523413+00,0.2.0
machamp-gmax,68,machamp,machamp-gmax,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/machamp-gmax,10201,2026-08-03 08:26:36.523413+00,0.2.0
gengar-gmax,94,gengar,gengar-gmax,ghost,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/gengar-gmax,10202,2026-08-03 08:26:36.523413+00,0.2.0
kingler-gmax,99,kingler,kingler-gmax,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/kingler-gmax,10203,2026-08-03 08:26:36.523413+00,0.2.0
lapras-gmax,131,lapras,lapras-gmax,water,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/lapras-gmax,10204,2026-08-03 08:26:36.523413+00,0.2.0
eevee-gmax,133,eevee,eevee-gmax,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/eevee-gmax,10205,2026-08-03 08:26:36.523413+00,0.2.0
snorlax-gmax,143,snorlax,snorlax-gmax,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/snorlax-gmax,10206,2026-08-03 08:26:36.523413+00,0.2.0
garbodor-gmax,569,garbodor,garbodor-gmax,poison,,PokéAPI,https://pokeapi.co/api/v2/pokemon/garbodor-gmax,10207,2026-08-03 08:26:36.523413+00,0.2.0
melmetal-gmax,809,melmetal,melmetal-gmax,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/melmetal-gmax,10208,2026-08-03 08:26:36.523413+00,0.2.0
rillaboom-gmax,812,rillaboom,rillaboom-gmax,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/rillaboom-gmax,10209,2026-08-03 08:26:36.523413+00,0.2.0
cinderace-gmax,815,cinderace,cinderace-gmax,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cinderace-gmax,10210,2026-08-03 08:26:36.523413+00,0.2.0
inteleon-gmax,818,inteleon,inteleon-gmax,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/inteleon-gmax,10211,2026-08-03 08:26:36.523413+00,0.2.0
corviknight-gmax,823,corviknight,corviknight-gmax,flying,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/corviknight-gmax,10212,2026-08-03 08:26:36.523413+00,0.2.0
orbeetle-gmax,826,orbeetle,orbeetle-gmax,bug,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/orbeetle-gmax,10213,2026-08-03 08:26:36.523413+00,0.2.0
drednaw-gmax,834,drednaw,drednaw-gmax,water,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/drednaw-gmax,10214,2026-08-03 08:26:36.523413+00,0.2.0
coalossal-gmax,839,coalossal,coalossal-gmax,rock,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/coalossal-gmax,10215,2026-08-03 08:26:36.523413+00,0.2.0
flapple-gmax,841,flapple,flapple-gmax,grass,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/flapple-gmax,10216,2026-08-03 08:26:36.523413+00,0.2.0
appletun-gmax,842,appletun,appletun-gmax,grass,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/appletun-gmax,10217,2026-08-03 08:26:36.523413+00,0.2.0
sandaconda-gmax,844,sandaconda,sandaconda-gmax,ground,,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandaconda-gmax,10218,2026-08-03 08:26:36.523413+00,0.2.0
toxtricity-amped-gmax,849,toxtricity,toxtricity-amped-gmax,electric,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-amped-gmax,10219,2026-08-03 08:26:36.523413+00,0.2.0
centiskorch-gmax,851,centiskorch,centiskorch-gmax,fire,bug,PokéAPI,https://pokeapi.co/api/v2/pokemon/centiskorch-gmax,10220,2026-08-03 08:26:36.523413+00,0.2.0
hatterene-gmax,858,hatterene,hatterene-gmax,psychic,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/hatterene-gmax,10221,2026-08-03 08:26:36.523413+00,0.2.0
grimmsnarl-gmax,861,grimmsnarl,grimmsnarl-gmax,dark,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/grimmsnarl-gmax,10222,2026-08-03 08:26:36.523413+00,0.2.0
alcremie-gmax,869,alcremie,alcremie-gmax,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/alcremie-gmax,10223,2026-08-03 08:26:36.523413+00,0.2.0
copperajah-gmax,879,copperajah,copperajah-gmax,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/copperajah-gmax,10224,2026-08-03 08:26:36.523413+00,0.2.0
duraludon-gmax,884,duraludon,duraludon-gmax,steel,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/duraludon-gmax,10225,2026-08-03 08:26:36.523413+00,0.2.0
urshifu-single-strike-gmax,892,urshifu,urshifu-single-strike-gmax,fighting,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-single-strike-gmax,10226,2026-08-03 08:26:36.523413+00,0.2.0
urshifu-rapid-strike-gmax,892,urshifu,urshifu-rapid-strike-gmax,fighting,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-rapid-strike-gmax,10227,2026-08-03 08:26:36.523413+00,0.2.0
toxtricity-low-key-gmax,849,toxtricity,toxtricity-low-key-gmax,electric,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-low-key-gmax,10228,2026-08-03 08:26:36.523413+00,0.2.0
growlithe-hisui,58,growlithe,growlithe-hisui,fire,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/growlithe-hisui,10229,2026-08-03 08:26:36.523413+00,0.2.0
arcanine-hisui,59,arcanine,arcanine-hisui,fire,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/arcanine-hisui,10230,2026-08-03 08:26:36.523413+00,0.2.0
voltorb-hisui,100,voltorb,voltorb-hisui,electric,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/voltorb-hisui,10231,2026-08-03 08:26:36.523413+00,0.2.0
electrode-hisui,101,electrode,electrode-hisui,electric,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/electrode-hisui,10232,2026-08-03 08:26:36.523413+00,0.2.0
typhlosion-hisui,157,typhlosion,typhlosion-hisui,fire,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/typhlosion-hisui,10233,2026-08-03 08:26:36.523413+00,0.2.0
qwilfish-hisui,211,qwilfish,qwilfish-hisui,dark,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/qwilfish-hisui,10234,2026-08-03 08:26:36.523413+00,0.2.0
sneasel-hisui,215,sneasel,sneasel-hisui,fighting,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/sneasel-hisui,10235,2026-08-03 08:26:36.523413+00,0.2.0
samurott-hisui,503,samurott,samurott-hisui,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/samurott-hisui,10236,2026-08-03 08:26:36.523413+00,0.2.0
lilligant-hisui,549,lilligant,lilligant-hisui,grass,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/lilligant-hisui,10237,2026-08-03 08:26:36.523413+00,0.2.0
zorua-hisui,570,zorua,zorua-hisui,normal,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/zorua-hisui,10238,2026-08-03 08:26:36.523413+00,0.2.0
zoroark-hisui,571,zoroark,zoroark-hisui,normal,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/zoroark-hisui,10239,2026-08-03 08:26:36.523413+00,0.2.0
braviary-hisui,628,braviary,braviary-hisui,psychic,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/braviary-hisui,10240,2026-08-03 08:26:36.523413+00,0.2.0
sliggoo-hisui,705,sliggoo,sliggoo-hisui,steel,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/sliggoo-hisui,10241,2026-08-03 08:26:36.523413+00,0.2.0
goodra-hisui,706,goodra,goodra-hisui,steel,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/goodra-hisui,10242,2026-08-03 08:26:36.523413+00,0.2.0
avalugg-hisui,713,avalugg,avalugg-hisui,ice,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/avalugg-hisui,10243,2026-08-03 08:26:36.523413+00,0.2.0
decidueye-hisui,724,decidueye,decidueye-hisui,grass,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/decidueye-hisui,10244,2026-08-03 08:26:36.523413+00,0.2.0
dialga-origin,483,dialga,dialga-origin,steel,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/dialga-origin,10245,2026-08-03 08:26:36.523413+00,0.2.0
palkia-origin,484,palkia,palkia-origin,water,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/palkia-origin,10246,2026-08-03 08:26:36.523413+00,0.2.0
basculin-white-striped,550,basculin,basculin-white-striped,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculin-white-striped,10247,2026-08-03 08:26:36.523413+00,0.2.0
basculegion-female,902,basculegion,basculegion-female,water,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculegion-female,10248,2026-08-03 08:26:36.523413+00,0.2.0
enamorus-therian,905,enamorus,enamorus-therian,fairy,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/enamorus-therian,10249,2026-08-03 08:26:36.523413+00,0.2.0
tauros-paldea-combat-breed,128,tauros,tauros-paldea-combat-breed,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tauros-paldea-combat-breed,10250,2026-08-03 08:26:36.523413+00,0.2.0
tauros-paldea-blaze-breed,128,tauros,tauros-paldea-blaze-breed,fighting,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/tauros-paldea-blaze-breed,10251,2026-08-03 08:26:36.523413+00,0.2.0
tauros-paldea-aqua-breed,128,tauros,tauros-paldea-aqua-breed,fighting,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/tauros-paldea-aqua-breed,10252,2026-08-03 08:26:36.523413+00,0.2.0
wooper-paldea,194,wooper,wooper-paldea,poison,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/wooper-paldea,10253,2026-08-03 08:26:36.523413+00,0.2.0
oinkologne-female,916,oinkologne,oinkologne-female,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/oinkologne-female,10254,2026-08-03 08:26:36.523413+00,0.2.0
dudunsparce-three-segment,982,dudunsparce,dudunsparce-three-segment,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/dudunsparce-three-segment,10255,2026-08-03 08:26:36.523413+00,0.2.0
palafin-hero,964,palafin,palafin-hero,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/palafin-hero,10256,2026-08-03 08:26:36.523413+00,0.2.0
maushold-family-of-three,925,maushold,maushold-family-of-three,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/maushold-family-of-three,10257,2026-08-03 08:26:36.523413+00,0.2.0
tatsugiri-droopy,978,tatsugiri,tatsugiri-droopy,dragon,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/tatsugiri-droopy,10258,2026-08-03 08:26:36.523413+00,0.2.0
tatsugiri-stretchy,978,tatsugiri,tatsugiri-stretchy,dragon,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/tatsugiri-stretchy,10259,2026-08-03 08:26:36.523413+00,0.2.0
squawkabilly-blue-plumage,931,squawkabilly,squawkabilly-blue-plumage,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-blue-plumage,10260,2026-08-03 08:26:36.523413+00,0.2.0
squawkabilly-yellow-plumage,931,squawkabilly,squawkabilly-yellow-plumage,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-yellow-plumage,10261,2026-08-03 08:26:36.523413+00,0.2.0
squawkabilly-white-plumage,931,squawkabilly,squawkabilly-white-plumage,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-white-plumage,10262,2026-08-03 08:26:36.523413+00,0.2.0
gimmighoul-roaming,999,gimmighoul,gimmighoul-roaming,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gimmighoul-roaming,10263,2026-08-03 08:26:36.523413+00,0.2.0
koraidon-limited-build,1007,koraidon,koraidon-limited-build,fighting,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-limited-build,10264,2026-08-03 08:26:36.523413+00,0.2.0
koraidon-sprinting-build,1007,koraidon,koraidon-sprinting-build,fighting,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-sprinting-build,10265,2026-08-03 08:26:36.523413+00,0.2.0
koraidon-swimming-build,1007,koraidon,koraidon-swimming-build,fighting,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-swimming-build,10266,2026-08-03 08:26:36.523413+00,0.2.0
koraidon-gliding-build,1007,koraidon,koraidon-gliding-build,fighting,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-gliding-build,10267,2026-08-03 08:26:36.523413+00,0.2.0
miraidon-low-power-mode,1008,miraidon,miraidon-low-power-mode,electric,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-low-power-mode,10268,2026-08-03 08:26:36.523413+00,0.2.0
miraidon-drive-mode,1008,miraidon,miraidon-drive-mode,electric,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-drive-mode,10269,2026-08-03 08:26:36.523413+00,0.2.0
miraidon-aquatic-mode,1008,miraidon,miraidon-aquatic-mode,electric,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-aquatic-mode,10270,2026-08-03 08:26:36.523413+00,0.2.0
miraidon-glide-mode,1008,miraidon,miraidon-glide-mode,electric,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-glide-mode,10271,2026-08-03 08:26:36.523413+00,0.2.0
ursaluna-bloodmoon,901,ursaluna,ursaluna-bloodmoon,ground,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/ursaluna-bloodmoon,10272,2026-08-03 08:26:36.523413+00,0.2.0
ogerpon-wellspring-mask,1017,ogerpon,ogerpon-wellspring-mask,grass,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon-wellspring-mask,10273,2026-08-03 08:26:36.523413+00,0.2.0
ogerpon-hearthflame-mask,1017,ogerpon,ogerpon-hearthflame-mask,grass,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon-hearthflame-mask,10274,2026-08-03 08:26:36.523413+00,0.2.0
ogerpon-cornerstone-mask,1017,ogerpon,ogerpon-cornerstone-mask,grass,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon-cornerstone-mask,10275,2026-08-03 08:26:36.523413+00,0.2.0
terapagos-terastal,1024,terapagos,terapagos-terastal,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/terapagos-terastal,10276,2026-08-03 08:26:36.523413+00,0.2.0
terapagos-stellar,1024,terapagos,terapagos-stellar,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/terapagos-stellar,10277,2026-08-03 08:26:36.523413+00,0.2.0
clefable-mega,36,clefable,clefable-mega,fairy,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/clefable-mega,10278,2026-08-03 08:26:36.523413+00,0.2.0
victreebel-mega,71,victreebel,victreebel-mega,grass,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/victreebel-mega,10279,2026-08-03 08:26:36.523413+00,0.2.0
starmie-mega,121,starmie,starmie-mega,water,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/starmie-mega,10280,2026-08-03 08:26:36.523413+00,0.2.0
dragonite-mega,149,dragonite,dragonite-mega,dragon,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragonite-mega,10281,2026-08-03 08:26:36.523413+00,0.2.0
meganium-mega,154,meganium,meganium-mega,grass,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/meganium-mega,10282,2026-08-03 08:26:36.523413+00,0.2.0
feraligatr-mega,160,feraligatr,feraligatr-mega,water,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/feraligatr-mega,10283,2026-08-03 08:26:36.523413+00,0.2.0
skarmory-mega,227,skarmory,skarmory-mega,steel,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/skarmory-mega,10284,2026-08-03 08:26:36.523413+00,0.2.0
froslass-mega,478,froslass,froslass-mega,ice,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/froslass-mega,10285,2026-08-03 08:26:36.523413+00,0.2.0
emboar-mega,500,emboar,emboar-mega,fire,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/emboar-mega,10286,2026-08-03 08:26:36.523413+00,0.2.0
excadrill-mega,530,excadrill,excadrill-mega,ground,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/excadrill-mega,10287,2026-08-03 08:26:36.523413+00,0.2.0
scolipede-mega,545,scolipede,scolipede-mega,bug,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/scolipede-mega,10288,2026-08-03 08:26:36.523413+00,0.2.0
scrafty-mega,560,scrafty,scrafty-mega,dark,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/scrafty-mega,10289,2026-08-03 08:26:36.523413+00,0.2.0
eelektross-mega,604,eelektross,eelektross-mega,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektross-mega,10290,2026-08-03 08:26:36.523413+00,0.2.0
chandelure-mega,609,chandelure,chandelure-mega,ghost,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/chandelure-mega,10291,2026-08-03 08:26:36.523413+00,0.2.0
chesnaught-mega,652,chesnaught,chesnaught-mega,grass,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/chesnaught-mega,10292,2026-08-03 08:26:36.523413+00,0.2.0
delphox-mega,655,delphox,delphox-mega,fire,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/delphox-mega,10293,2026-08-03 08:26:36.523413+00,0.2.0
greninja-mega,658,greninja,greninja-mega,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-mega,10294,2026-08-03 08:26:36.523413+00,0.2.0
pyroar-mega,668,pyroar,pyroar-mega,fire,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/pyroar-mega,10295,2026-08-03 08:26:36.523413+00,0.2.0
floette-mega,670,floette,floette-mega,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette-mega,10296,2026-08-03 08:26:36.523413+00,0.2.0
malamar-mega,687,malamar,malamar-mega,dark,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/malamar-mega,10297,2026-08-03 08:26:36.523413+00,0.2.0
barbaracle-mega,689,barbaracle,barbaracle-mega,rock,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/barbaracle-mega,10298,2026-08-03 08:26:36.523413+00,0.2.0
dragalge-mega,691,dragalge,dragalge-mega,poison,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragalge-mega,10299,2026-08-03 08:26:36.523413+00,0.2.0
hawlucha-mega,701,hawlucha,hawlucha-mega,fighting,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/hawlucha-mega,10300,2026-08-03 08:26:36.523413+00,0.2.0
zygarde-mega,718,zygarde,zygarde-mega,dragon,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-mega,10301,2026-08-03 08:26:36.523413+00,0.2.0
drampa-mega,780,drampa,drampa-mega,normal,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/drampa-mega,10302,2026-08-03 08:26:36.523413+00,0.2.0
falinks-mega,870,falinks,falinks-mega,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/falinks-mega,10303,2026-08-03 08:26:36.523413+00,0.2.0
raichu-mega-x,26,raichu,raichu-mega-x,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/raichu-mega-x,10304,2026-08-03 08:26:36.523413+00,0.2.0
raichu-mega-y,26,raichu,raichu-mega-y,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/raichu-mega-y,10305,2026-08-03 08:26:36.523413+00,0.2.0
chimecho-mega,358,chimecho,chimecho-mega,psychic,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/chimecho-mega,10306,2026-08-03 08:26:36.523413+00,0.2.0
absol-mega-z,359,absol,absol-mega-z,dark,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/absol-mega-z,10307,2026-08-03 08:26:36.523413+00,0.2.0
staraptor-mega,398,staraptor,staraptor-mega,fighting,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/staraptor-mega,10308,2026-08-03 08:26:36.523413+00,0.2.0
garchomp-mega-z,445,garchomp,garchomp-mega-z,dragon,,PokéAPI,https://pokeapi.co/api/v2/pokemon/garchomp-mega-z,10309,2026-08-03 08:26:36.523413+00,0.2.0
lucario-mega-z,448,lucario,lucario-mega-z,fighting,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/lucario-mega-z,10310,2026-08-03 08:26:36.523413+00,0.2.0
heatran-mega,485,heatran,heatran-mega,fire,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/heatran-mega,10311,2026-08-03 08:26:36.523413+00,0.2.0
darkrai-mega,491,darkrai,darkrai-mega,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/darkrai-mega,10312,2026-08-03 08:26:36.523413+00,0.2.0
golurk-mega,623,golurk,golurk-mega,ground,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/golurk-mega,10313,2026-08-03 08:26:36.523413+00,0.2.0
meowstic-male-mega,678,meowstic,meowstic-male-mega,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowstic-male-mega,10314,2026-08-03 08:26:36.523413+00,0.2.0
crabominable-mega,740,crabominable,crabominable-mega,fighting,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/crabominable-mega,10315,2026-08-03 08:26:36.523413+00,0.2.0
golisopod-mega,768,golisopod,golisopod-mega,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/golisopod-mega,10316,2026-08-03 08:26:36.523413+00,0.2.0
magearna-mega,801,magearna,magearna-mega,steel,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/magearna-mega,10317,2026-08-03 08:26:36.523413+00,0.2.0
magearna-original-mega,801,magearna,magearna-original-mega,steel,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/magearna-original-mega,10318,2026-08-03 08:26:36.523413+00,0.2.0
zeraora-mega,807,zeraora,zeraora-mega,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/zeraora-mega,10319,2026-08-03 08:26:36.523413+00,0.2.0
