team_list_member_id,team_list_id,pokemon_key,pokemon_id,slot_number,item_name,ability,nature,moves,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
6772:6,6772,sneasler,903,6,Focus Sash,Unburden,Adamant,Protect|Fake Out|Close Combat|Dire Claw,Limitless VGC,https://limitlessvgc.com/teams/6772,436:6772:1586:6,2026-08-03 08:41:23.658111+00,0.2.0
6773:5,6773,toxapex,748,5,Leftovers,Regenerator,Bold,Infestation|Toxic|Wide Guard|Baneful Bunker,Limitless VGC,https://limitlessvgc.com/teams/6773,436:6773:657:5,2026-08-03 08:41:23.658111+00,0.2.0
6774:1,6774,politoed,186,1,Sitrus Berry,Drizzle,Relaxed,Weather Ball|Hypnosis|Perish Song|Protect,Limitless VGC,https://limitlessvgc.com/teams/6774,436:6774:26:1,2026-08-03 08:41:23.658111+00,0.2.0
6775:2,6775,tsareena,763,2,Sitrus Berry,Queenly Majesty,Adamant,Trop Kick|Low Kick|Triple Axel|Helping Hand,Limitless VGC,https://limitlessvgc.com/teams/6775,436:6775:1937:2,2026-08-03 08:41:23.658111+00,0.2.0
6776:2,6776,kingambit,983,2,Focus Sash,Defiant,Adamant,Iron Head|Kowtow Cleave|Sucker Punch|Protect,Limitless VGC,https://limitlessvgc.com/teams/6776,436:6776:4949:2,2026-08-03 08:41:23.658111+00,0.2.0
6777:2,6777,sneasler,903,2,Focus Sash,Unburden,Naïve,Dire Claw|Close Combat|Coaching|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6777,436:6777:4950:2,2026-08-03 08:41:23.658111+00,0.2.0
6577:2,6577,sneasler,903,2,White Herb,Unburden,Adamant,Fake Out|Close Combat|Gunk Shot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6577,435:6577:4196:2,2026-08-03 08:41:23.658111+00,0.2.0
6779:2,6779,archaludon,1018,2,Leftovers,Stamina,Modest,Electro Shot|Dragon Pulse|Flash Cannon|Protect,Limitless VGC,https://limitlessvgc.com/teams/6779,436:6779:4952:2,2026-08-03 08:41:23.658111+00,0.2.0
6780:1,6780,lycanroc-dusk,745,1,Focus Sash,Tough Claws,Adamant,Rock Slide|Close Combat|Accelerock|Protect,Limitless VGC,https://limitlessvgc.com/teams/6780,436:6780:4953:1,2026-08-03 08:41:23.658111+00,0.2.0
6781:5,6781,politoed,186,5,Mystic Water,Drizzle,Modest,Weather Ball|Muddy Water|Ice Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6781,436:6781:4954:5,2026-08-03 08:41:23.658111+00,0.2.0
6782:1,6782,dragonite,149,1,Lum Berry,Multiscale,Adamant,Dragon Claw|Fire Punch|Protect|Extreme Speed,Limitless VGC,https://limitlessvgc.com/teams/6782,436:6782:1800:1,2026-08-03 08:41:23.658111+00,0.2.0
6783:2,6783,kingambit,983,2,Chople Berry,Defiant,Adamant,Iron Head|Kowtow Cleave|Sucker Punch|Protect,Limitless VGC,https://limitlessvgc.com/teams/6783,436:6783:4955:2,2026-08-03 08:41:23.658111+00,0.2.0
6458:1,6458,excadrill,530,1,Focus Sash,Sand Rush,Jolly,Earthquake|Iron Head|Rock Slide|Protect,Limitless VGC,https://limitlessvgc.com/teams/6458,434:6458:4884:1,2026-08-03 08:41:23.658111+00,0.2.0
6784:2,6784,incineroar,727,2,Sitrus Berry,Intimidate,Careful,Fake Out|Parting Shot|Flare Blitz|Helping Hand,Limitless VGC,https://limitlessvgc.com/teams/6784,436:6784:4956:2,2026-08-03 08:41:23.658111+00,0.2.0
6785:6,6785,sneasler,903,6,White Herb,Unburden,Adamant,Fake Out|Close Combat|Dire Claw|Protect,Limitless VGC,https://limitlessvgc.com/teams/6785,436:6785:185:6,2026-08-03 08:41:23.658111+00,0.2.0
6786:1,6786,basculegion-male,902,1,Mystic Water,Adaptability,Adamant,Wave Crash|Last Respects|Aqua Jet|Protect,Limitless VGC,https://limitlessvgc.com/teams/6786,436:6786:1601:1,2026-08-03 08:41:23.658111+00,0.2.0
6788:5,6788,ninetales-alola,38,5,Never-Melt Ice,Snow Warning,Timid,Blizzard|Encore|Disable|Protect,Limitless VGC,https://limitlessvgc.com/teams/6788,436:6788:2973:5,2026-08-03 08:41:23.658111+00,0.2.0
6789:5,6789,aerodactyl,142,5,Focus Sash,Unnerve,Jolly,Rock Slide|Tailwind|Wide Guard|Sunny Day,Limitless VGC,https://limitlessvgc.com/teams/6789,436:6789:2702:5,2026-08-03 08:41:23.658111+00,0.2.0
6790:3,6790,sinistcha,1013,3,Kasib Berry,Hospitality,Bold,Matcha Gotcha|Rage Powder|Life Dew|Protect,Limitless VGC,https://limitlessvgc.com/teams/6790,436:6790:4807:3,2026-08-03 08:41:23.658111+00,0.2.0
6790:4,6790,sneasler,903,4,White Herb,Unburden,Jolly,Fake Out|Dire Claw|Close Combat|Protect,Limitless VGC,https://limitlessvgc.com/teams/6790,436:6790:4807:4,2026-08-03 08:41:23.658111+00,0.2.0
6790:6,6790,basculegion-male,902,6,Choice Scarf,Adaptability,Jolly,Wave Crash|Last Respects|Aqua Jet|Flip Turn,Limitless VGC,https://limitlessvgc.com/teams/6790,436:6790:4807:6,2026-08-03 08:41:23.658111+00,0.2.0
6791:2,6791,sneasler,903,2,White Herb,Unburden,Jolly,Close Combat|Dire Claw|Fake Out|Protect,Limitless VGC,https://limitlessvgc.com/teams/6791,436:6791:3622:2,2026-08-03 08:41:23.658111+00,0.2.0
6792:5,6792,incineroar,727,5,Charcoal,Intimidate,Adamant,Darkest Lariat|Flare Blitz|Fake Out|Parting Shot,Limitless VGC,https://limitlessvgc.com/teams/6792,436:6792:4387:5,2026-08-03 08:41:23.658111+00,0.2.0
6793:2,6793,kingambit,983,2,Black Glasses,Defiant,Adamant,Kowtow Cleave|Sucker Punch|Swords Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6793,436:6793:2013:2,2026-08-03 08:41:23.658111+00,0.2.0
6795:3,6795,incineroar,727,3,Sitrus Berry,Intimidate,Careful,Fake Out|Flare Blitz|Parting Shot|Helping Hand,Limitless VGC,https://limitlessvgc.com/teams/6795,436:6795:4436:3,2026-08-03 08:41:23.658111+00,0.2.0
6796:5,6796,sinistcha,1013,5,Sitrus Berry,Heatproof,Bold,Protect|Matcha Gotcha|Rage Powder|Trick Room,Limitless VGC,https://limitlessvgc.com/teams/6796,436:6796:1815:5,2026-08-03 08:41:23.658111+00,0.2.0
6798:5,6798,whimsicott,547,5,Focus Sash,Prankster,Timid,Moonblast|Tailwind|Encore|Protect,Limitless VGC,https://limitlessvgc.com/teams/6798,436:6798:4958:5,2026-08-03 08:41:23.658111+00,0.2.0
6800:1,6800,incineroar,727,1,Sitrus Berry,Intimidate,Sassy,Flare Blitz|Parting Shot|Helping Hand|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6800,436:6800:2705:1,2026-08-03 08:41:23.658111+00,0.2.0
6802:2,6802,incineroar,727,2,Passho Berry,Intimidate,Careful,Flare Blitz|Darkest Lariat|Parting Shot|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6802,436:6802:4960:2,2026-08-03 08:41:23.658111+00,0.2.0
6456:3,6456,politoed,186,3,Mystic Water,Drizzle,Modest,Protect|Muddy Water|Weather Ball|Ice Beam,Limitless VGC,https://limitlessvgc.com/teams/6456,434:6456:3308:3,2026-08-03 08:41:23.658111+00,0.2.0
6456:6,6456,espathra,956,6,Sitrus Berry,Speed Boost,Timid,Protect|Lumina Crash|Calm Mind|Baton Pass,Limitless VGC,https://limitlessvgc.com/teams/6456,434:6456:3308:6,2026-08-03 08:41:23.658111+00,0.2.0
6803:1,6803,palafin-zero,964,1,Leftovers,Zero to Hero,Adamant,Jet Punch|Wave Crash|Bulk Up|Protect,Limitless VGC,https://limitlessvgc.com/teams/6803,436:6803:4962:1,2026-08-03 08:41:23.658111+00,0.2.0
6804:2,6804,samurott-hisui,503,2,Focus Sash,Sharpness,Adamant,Aqua Cutter|Sacred Sword|Night Slash|Protect,Limitless VGC,https://limitlessvgc.com/teams/6804,436:6804:1899:2,2026-08-03 08:41:23.658111+00,0.2.0
6805:3,6805,incineroar,727,3,Sitrus Berry,Intimidate,Impish,Fake Out|Flare Blitz|Throat Chop|Parting Shot,Limitless VGC,https://limitlessvgc.com/teams/6805,436:6805:3152:3,2026-08-03 08:41:23.658111+00,0.2.0
6806:2,6806,garchomp,445,2,Roseli Berry,Rough Skin,Adamant,Earthquake|Scale Shot|Poison Jab|Protect,Limitless VGC,https://limitlessvgc.com/teams/6806,436:6806:4963:2,2026-08-03 08:41:23.658111+00,0.2.0
6807:3,6807,farigiraf,981,3,Sitrus Berry,Armor Tail,Sassy,Psychic|Helping Hand|Trick Room|Protect,Limitless VGC,https://limitlessvgc.com/teams/6807,436:6807:4964:3,2026-08-03 08:41:23.658111+00,0.2.0
6807:4,6807,incineroar,727,4,Charcoal,Intimidate,Adamant,Darkest Lariat|Parting Shot|Fake Out|Flare Blitz,Limitless VGC,https://limitlessvgc.com/teams/6807,436:6807:4964:4,2026-08-03 08:41:23.658111+00,0.2.0
6574:3,6574,sinistcha,1013,3,Kasib Berry,Hospitality,Bold,Matcha Gotcha|Rage Powder|Life Dew|Trick Room,Limitless VGC,https://limitlessvgc.com/teams/6574,435:6574:4412:3,2026-08-03 08:41:23.658111+00,0.2.0
6574:4,6574,basculegion-male,902,4,Focus Sash,Adaptability,Adamant,Liquidation|Last Respects|Aqua Jet|Protect,Limitless VGC,https://limitlessvgc.com/teams/6574,435:6574:4412:4,2026-08-03 08:41:23.658111+00,0.2.0
6576:1,6576,basculegion-male,902,1,Mystic Water,Adaptability,Adamant,Wave Crash|Last Respects|Aqua Jet|Protect,Limitless VGC,https://limitlessvgc.com/teams/6576,435:6576:50:1,2026-08-03 08:41:23.658111+00,0.2.0
6578:1,6578,lycanroc-dusk,745,1,Focus Sash,Tough Claws,Adamant,Rock Slide|Close Combat|Accelerock|Protect,Limitless VGC,https://limitlessvgc.com/teams/6578,435:6578:1648:1,2026-08-03 08:41:23.658111+00,0.2.0
6580:3,6580,kingambit,983,3,Black Glasses,Defiant,Adamant,Protect|Sucker Punch|Kowtow Cleave|Swords Dance,Limitless VGC,https://limitlessvgc.com/teams/6580,435:6580:2924:3,2026-08-03 08:41:23.658111+00,0.2.0
6580:4,6580,sinistcha,1013,4,Focus Sash,Hospitality,Modest,Protect|Rage Powder|Trick Room|Matcha Gotcha,Limitless VGC,https://limitlessvgc.com/teams/6580,435:6580:2924:4,2026-08-03 08:41:23.658111+00,0.2.0
6580:6,6580,sneasler,903,6,White Herb,Unburden,Adamant,Protect|Fake Out|Dire Claw|Close Combat,Limitless VGC,https://limitlessvgc.com/teams/6580,435:6580:2924:6,2026-08-03 08:41:23.658111+00,0.2.0
6581:2,6581,incineroar,727,2,Passho Berry,Intimidate,Relaxed,Fake Out|Darkest Lariat|Protect|Parting Shot,Limitless VGC,https://limitlessvgc.com/teams/6581,435:6581:16:2,2026-08-03 08:41:23.658111+00,0.2.0
6583:3,6583,sinistcha,1013,3,Kasib Berry,Hospitality,Relaxed,Matcha Gotcha|Rage Powder|Trick Room|Protect,Limitless VGC,https://limitlessvgc.com/teams/6583,435:6583:4207:3,2026-08-03 08:41:23.658111+00,0.2.0
6583:4,6583,incineroar,727,4,Sitrus Berry,Intimidate,Careful,Flare Blitz|Throat Chop|Parting Shot|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6583,435:6583:4207:4,2026-08-03 08:41:23.658111+00,0.2.0
6585:4,6585,incineroar,727,4,Sitrus Berry,Intimidate,Impish,Throat Chop|Flare Blitz|Parting Shot|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6585,435:6585:1481:4,2026-08-03 08:41:23.658111+00,0.2.0
6585:6,6585,sinistcha,1013,6,Kasib Berry,Hospitality,Relaxed,Matcha Gotcha|Rage Powder|Trick Room|Protect,Limitless VGC,https://limitlessvgc.com/teams/6585,435:6585:1481:6,2026-08-03 08:41:23.658111+00,0.2.0
6586:2,6586,sinistcha,1013,2,Occa Berry,Hospitality,Calm,Matcha Gotcha|Trick Room|Rage Powder|Life Dew,Limitless VGC,https://limitlessvgc.com/teams/6586,435:6586:1503:2,2026-08-03 08:41:23.658111+00,0.2.0
6587:3,6587,kingambit,983,3,Black Glasses,Defiant,Adamant,Kowtow Cleave|Iron Head|Sucker Punch|Protect,Limitless VGC,https://limitlessvgc.com/teams/6587,435:6587:2117:3,2026-08-03 08:41:23.658111+00,0.2.0
6587:4,6587,whimsicott,547,4,Focus Sash,Prankster,Timid,Moonblast|Tailwind|Encore|Protect,Limitless VGC,https://limitlessvgc.com/teams/6587,435:6587:2117:4,2026-08-03 08:41:23.658111+00,0.2.0
6587:6,6587,garchomp,445,6,Roseli Berry,Rough Skin,Jolly,Earthquake|Dragon Claw|Rock Slide|Poison Jab,Limitless VGC,https://limitlessvgc.com/teams/6587,435:6587:2117:6,2026-08-03 08:41:23.658111+00,0.2.0
6588:3,6588,incineroar,727,3,Leftovers,Intimidate,Sassy,Flare Blitz|Fake Out|Parting Shot|Helping Hand,Limitless VGC,https://limitlessvgc.com/teams/6588,435:6588:6:3,2026-08-03 08:41:23.658111+00,0.2.0
6588:4,6588,sinistcha,1013,4,Sitrus Berry,Hospitality,Bold,Matcha Gotcha|Rage Powder|Trick Room|Protect,Limitless VGC,https://limitlessvgc.com/teams/6588,435:6588:6:4,2026-08-03 08:41:23.658111+00,0.2.0
6588:6,6588,sneasler,903,6,Focus Sash,Unburden,Naïve,Close Combat|Dire Claw|Fake Out|Protect,Limitless VGC,https://limitlessvgc.com/teams/6588,435:6588:6:6,2026-08-03 08:41:23.658111+00,0.2.0
6589:2,6589,venusaur,3,2,Focus Sash,Chlorophyll,Timid,Sludge Bomb|Earth Power|Sleep Powder|Protect,Limitless VGC,https://limitlessvgc.com/teams/6589,435:6589:2436:2,2026-08-03 08:41:23.658111+00,0.2.0
6590:3,6590,garchomp,445,3,Roseli Berry,Rough Skin,Adamant,Dragon Claw|Earthquake|Rock Slide|Poison Jab,Limitless VGC,https://limitlessvgc.com/teams/6590,435:6590:4910:3,2026-08-03 08:41:23.658111+00,0.2.0
6590:4,6590,whimsicott,547,4,Focus Sash,Prankster,Timid,Moonblast|Tailwind|Encore|Protect,Limitless VGC,https://limitlessvgc.com/teams/6590,435:6590:4910:4,2026-08-03 08:41:23.658111+00,0.2.0
6591:3,6591,whimsicott,547,3,Fairy Feather,Prankster,Bold,Moonblast|Tailwind|Encore|Protect,Limitless VGC,https://limitlessvgc.com/teams/6591,435:6591:4145:3,2026-08-03 08:41:23.658111+00,0.2.0
6591:6,6591,garchomp,445,6,Sitrus Berry,Rough Skin,Jolly,Dragon Claw|Earthquake|Rock Slide|Protect,Limitless VGC,https://limitlessvgc.com/teams/6591,435:6591:4145:6,2026-08-03 08:41:23.658111+00,0.2.0
6592:2,6592,whimsicott,547,2,Focus Sash,Prankster,Timid,Moonblast|Encore|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6592,435:6592:1742:2,2026-08-03 08:41:23.658111+00,0.2.0
6593:3,6593,kingambit,983,3,Chople Berry,Defiant,Adamant,Kowtow Cleave|Sucker Punch|Iron Head|Low Kick,Limitless VGC,https://limitlessvgc.com/teams/6593,435:6593:2428:3,2026-08-03 08:41:23.658111+00,0.2.0
6593:4,6593,whimsicott,547,4,Focus Sash,Prankster,Timid,Moonblast|Tailwind|Encore|Protect,Limitless VGC,https://limitlessvgc.com/teams/6593,435:6593:2428:4,2026-08-03 08:41:23.658111+00,0.2.0
6594:1,6594,archaludon,1018,1,Leftovers,Stamina,Modest,Dragon Pulse|Electro Shot|Protect|Flash Cannon,Limitless VGC,https://limitlessvgc.com/teams/6594,435:6594:2473:1,2026-08-03 08:41:23.658111+00,0.2.0
6595:5,6595,basculegion-male,902,5,Choice Scarf,Adaptability,Jolly,Wave Crash|Last Respects|Flip Turn|Aqua Jet,Limitless VGC,https://limitlessvgc.com/teams/6595,435:6595:1091:5,2026-08-03 08:41:23.658111+00,0.2.0
6596:5,6596,ceruledge,937,5,Charcoal,Flash Fire,Adamant,Bitter Blade|Shadow Sneak|Bulk Up|Protect,Limitless VGC,https://limitlessvgc.com/teams/6596,435:6596:4:5,2026-08-03 08:41:23.658111+00,0.2.0
6597:1,6597,sinistcha,1013,1,Kasib Berry,Hospitality,Relaxed,Matcha Gotcha|Protect|Trick Room|Rage Powder,Limitless VGC,https://limitlessvgc.com/teams/6597,435:6597:3554:1,2026-08-03 08:41:23.658111+00,0.2.0
6598:2,6598,basculegion-male,902,2,Mystic Water,Adaptability,Adamant,Wave Crash|Last Respects|Aqua Jet|Protect,Limitless VGC,https://limitlessvgc.com/teams/6598,435:6598:2931:2,2026-08-03 08:41:23.658111+00,0.2.0
6599:3,6599,incineroar,727,3,Sitrus Berry,Intimidate,Impish,Fake Out|Flare Blitz|Darkest Lariat|Parting Shot,Limitless VGC,https://limitlessvgc.com/teams/6599,435:6599:1154:3,2026-08-03 08:41:23.658111+00,0.2.0
6599:4,6599,sneasler,903,4,Focus Sash,Poison Touch,Jolly,Fake Out|Close Combat|Dire Claw|Coaching,Limitless VGC,https://limitlessvgc.com/teams/6599,435:6599:1154:4,2026-08-03 08:41:23.658111+00,0.2.0
6599:6,6599,milotic,350,6,Leftovers,Competitive,Calm,Muddy Water|Hypnosis|Coil|Recover,Limitless VGC,https://limitlessvgc.com/teams/6599,435:6599:1154:6,2026-08-03 08:41:23.658111+00,0.2.0
6600:2,6600,kingambit,983,2,Chople Berry,Defiant,Adamant,Kowtow Cleave|Sucker Punch|Low Kick|Iron Head,Limitless VGC,https://limitlessvgc.com/teams/6600,435:6600:4547:2,2026-08-03 08:41:23.658111+00,0.2.0
6602:1,6602,garchomp,445,1,Roseli Berry,Rough Skin,Adamant,Earthquake|Rock Slide|Poison Jab|Dragon Claw,Limitless VGC,https://limitlessvgc.com/teams/6602,435:6602:4912:1,2026-08-03 08:41:23.658111+00,0.2.0
6603:1,6603,basculegion-male,902,1,Choice Scarf,Adaptability,Jolly,Wave Crash|Last Respects|Flip Turn|Aqua Jet,Limitless VGC,https://limitlessvgc.com/teams/6603,435:6603:4108:1,2026-08-03 08:41:23.658111+00,0.2.0
6605:2,6605,archaludon,1018,2,Leftovers,Stamina,Modest,Flash Cannon|Electro Shot|Aura Sphere|Protect,Limitless VGC,https://limitlessvgc.com/teams/6605,435:6605:2232:2,2026-08-03 08:41:23.658111+00,0.2.0
6606:3,6606,kingambit,983,3,Focus Sash,Defiant,Adamant,Assurance|Sucker Punch|Iron Head|Low Kick,Limitless VGC,https://limitlessvgc.com/teams/6606,435:6606:3464:3,2026-08-03 08:41:23.658111+00,0.2.0
6606:4,6606,garchomp,445,4,Roseli Berry,Rough Skin,Jolly,Earthquake|Dragon Claw|Rock Tomb|Poison Jab,Limitless VGC,https://limitlessvgc.com/teams/6606,435:6606:3464:4,2026-08-03 08:41:23.658111+00,0.2.0
6606:6,6606,talonflame,663,6,,Gale Wings,Adamant,Acrobatics|Flare Blitz|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6606,435:6606:3464:6,2026-08-03 08:41:23.658111+00,0.2.0
6608:4,6608,pelipper,279,4,Sitrus Berry,Drizzle,Bold,Wide Guard|Tailwind|Weather Ball|Hurricane,Limitless VGC,https://limitlessvgc.com/teams/6608,435:6608:2459:4,2026-08-03 08:41:23.658111+00,0.2.0
6608:6,6608,archaludon,1018,6,Leftovers,Stamina,Bold,Electro Shot|Dragon Pulse|Flash Cannon|Protect,Limitless VGC,https://limitlessvgc.com/teams/6608,435:6608:2459:6,2026-08-03 08:41:23.658111+00,0.2.0
6610:3,6610,volcarona,637,3,Passho Berry,Flame Body,Timid,Overheat|Tailwind|Rage Powder|Will-O-Wisp,Limitless VGC,https://limitlessvgc.com/teams/6610,435:6610:2238:3,2026-08-03 08:41:23.658111+00,0.2.0
6610:6,6610,aegislash-shield,681,6,Focus Sash,Stance Change,Adamant,Poltergeist|Shadow Sneak|Wide Guard|Close Combat,Limitless VGC,https://limitlessvgc.com/teams/6610,435:6610:2238:6,2026-08-03 08:41:23.658111+00,0.2.0
6611:1,6611,kingambit,983,1,Black Glasses,Defiant,Adamant,Kowtow Cleave|Sucker Punch|Swords Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6611,435:6611:4139:1,2026-08-03 08:41:23.658111+00,0.2.0
6612:1,6612,pelipper,279,1,Sitrus Berry,Drizzle,Modest,Hurricane|Weather Ball|Tailwind|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6612,435:6612:1164:1,2026-08-03 08:41:23.658111+00,0.2.0
6613:1,6613,aegislash-shield,681,1,Focus Sash,Stance Change,Adamant,Iron Head|Shadow Sneak|Wide Guard|Poltergeist,Limitless VGC,https://limitlessvgc.com/teams/6613,435:6613:2255:1,2026-08-03 08:41:23.658111+00,0.2.0
6615:2,6615,garchomp,445,2,Roseli Berry,Rough Skin,Jolly,Earthquake|Rock Slide|Poison Jab|Dragon Claw,Limitless VGC,https://limitlessvgc.com/teams/6615,435:6615:2455:2,2026-08-03 08:41:23.658111+00,0.2.0
6616:3,6616,corviknight,823,3,Occa Berry,Mirror Armor,Adamant,Brave Bird|Iron Head|Tailwind|Roost,Limitless VGC,https://limitlessvgc.com/teams/6616,435:6616:3550:3,2026-08-03 08:41:23.658111+00,0.2.0
6616:4,6616,hydreigon,635,4,Choice Scarf,Levitate,Jolly,Draco Meteor|Dark Pulse|Earth Power|Snarl,Limitless VGC,https://limitlessvgc.com/teams/6616,435:6616:3550:4,2026-08-03 08:41:23.658111+00,0.2.0
6616:6,6616,arcanine-hisui,59,6,Focus Sash,Rock Head,Jolly,Head Smash|Flare Blitz|Extreme Speed|Protect,Limitless VGC,https://limitlessvgc.com/teams/6616,435:6616:3550:6,2026-08-03 08:41:23.658111+00,0.2.0
6617:4,6617,whimsicott,547,4,Fairy Feather,Prankster,Bold,Moonblast|Tailwind|Protect|Encore,Limitless VGC,https://limitlessvgc.com/teams/6617,435:6617:4914:4,2026-08-03 08:41:23.658111+00,0.2.0
6617:6,6617,basculegion-male,902,6,Sitrus Berry,Adaptability,Adamant,Wave Crash|Last Respects|Protect|Aqua Jet,Limitless VGC,https://limitlessvgc.com/teams/6617,435:6617:4914:6,2026-08-03 08:41:23.658111+00,0.2.0
6618:1,6618,basculegion-male,902,1,Sitrus Berry,Adaptability,Adamant,Wave Crash|Last Respects|Aqua Jet|Protect,Limitless VGC,https://limitlessvgc.com/teams/6618,435:6618:1837:1,2026-08-03 08:41:23.658111+00,0.2.0
6619:1,6619,sinistcha,1013,1,Kasib Berry,Hospitality,Bold,Matcha Gotcha|Rage Powder|Life Dew|Protect,Limitless VGC,https://limitlessvgc.com/teams/6619,435:6619:4915:1,2026-08-03 08:41:23.658111+00,0.2.0
6621:4,6621,farigiraf,981,4,Sitrus Berry,Armor Tail,Quiet,Psychic|Protect|Helping Hand|Trick Room,Limitless VGC,https://limitlessvgc.com/teams/6621,435:6621:4109:4,2026-08-03 08:41:23.658111+00,0.2.0
6621:6,6621,gallade,475,6,Black Belt,Sharpness,Adamant,Sacred Sword|Psycho Cut|Leaf Blade|Trick Room,Limitless VGC,https://limitlessvgc.com/teams/6621,435:6621:4109:6,2026-08-03 08:41:23.658111+00,0.2.0
6623:1,6623,incineroar,727,1,Charcoal,Intimidate,Impish,Darkest Lariat|Flare Blitz|Fake Out|Parting Shot,Limitless VGC,https://limitlessvgc.com/teams/6623,435:6623:1658:1,2026-08-03 08:41:23.658111+00,0.2.0
6624:1,6624,basculegion-male,902,1,Choice Scarf,Adaptability,Jolly,Flip Turn|Aqua Jet|Wave Crash|Last Respects,Limitless VGC,https://limitlessvgc.com/teams/6624,435:6624:3475:1,2026-08-03 08:41:23.658111+00,0.2.0
6627:3,6627,aegislash-shield,681,3,Colbur Berry,Stance Change,Adamant,Poltergeist|Sacred Sword|Wide Guard|King’s Shield,Limitless VGC,https://limitlessvgc.com/teams/6627,435:6627:4916:3,2026-08-03 08:41:23.658111+00,0.2.0
6627:4,6627,maushold-family-of-four,925,4,Chople Berry,Friend Guard,Impish,Super Fang|Feint|Follow Me|Protect,Limitless VGC,https://limitlessvgc.com/teams/6627,435:6627:4916:4,2026-08-03 08:41:23.658111+00,0.2.0
6628:5,6628,whimsicott,547,5,Focus Sash,Prankster,Modest,Moonblast|Tailwind|Encore|Protect,Limitless VGC,https://limitlessvgc.com/teams/6628,435:6628:4917:5,2026-08-03 08:41:23.658111+00,0.2.0
6629:3,6629,sinistcha,1013,3,Kebia Berry,Hospitality,Bold,Matcha Gotcha|Rage Powder|Life Dew|Trick Room,Limitless VGC,https://limitlessvgc.com/teams/6629,435:6629:4918:3,2026-08-03 08:41:23.658111+00,0.2.0
6629:4,6629,sneasler,903,4,White Herb,Unburden,Adamant,Close Combat|Dire Claw|Fake Out|Protect,Limitless VGC,https://limitlessvgc.com/teams/6629,435:6629:4918:4,2026-08-03 08:41:23.658111+00,0.2.0
6630:3,6630,archaludon,1018,3,Leftovers,Stamina,Modest,Electro Shot|Flash Cannon|Dragon Pulse|Protect,Limitless VGC,https://limitlessvgc.com/teams/6630,435:6630:1515:3,2026-08-03 08:41:23.658111+00,0.2.0
6630:4,6630,pelipper,279,4,Sitrus Berry,Drizzle,Calm,Weather Ball|Hurricane|Tailwind|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6630,435:6630:1515:4,2026-08-03 08:41:23.658111+00,0.2.0
6630:6,6630,basculegion-male,902,6,Choice Scarf,Adaptability,Jolly,Last Respects|Wave Crash|Aqua Jet|Flip Turn,Limitless VGC,https://limitlessvgc.com/teams/6630,435:6630:1515:6,2026-08-03 08:41:23.658111+00,0.2.0
6631:1,6631,kingambit,983,1,Chople Berry,Defiant,Adamant,Kowtow Cleave|Iron Head|Sucker Punch|Protect,Limitless VGC,https://limitlessvgc.com/teams/6631,435:6631:2002:1,2026-08-03 08:41:23.658111+00,0.2.0
6632:1,6632,pelipper,279,1,Sitrus Berry,Drizzle,Bold,Tailwind|Weather Ball|Hurricane|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6632,435:6632:4919:1,2026-08-03 08:41:23.658111+00,0.2.0
