pokemon_id,pokemon_name,form_name,hp,attack,defense,sp_attack,sp_defense,speed,stat_total,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
264,linoone,linoone-galar,78,70,61,50,61,100,420,PokéAPI,https://pokeapi.co/api/v2/pokemon/linoone-galar,10175,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
554,darumaka,darumaka-galar,70,90,45,15,45,50,315,PokéAPI,https://pokeapi.co/api/v2/pokemon/darumaka-galar,10176,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
555,darmanitan,darmanitan-galar-standard,105,140,55,30,55,95,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-galar-standard,10177,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
555,darmanitan,darmanitan-galar-zen,105,160,55,30,55,135,540,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-galar-zen,10178,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
562,yamask,yamask-galar,38,55,85,30,65,30,303,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamask-galar,10179,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
618,stunfisk,stunfisk-galar,109,81,99,66,84,32,471,PokéAPI,https://pokeapi.co/api/v2/pokemon/stunfisk-galar,10180,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
718,zygarde,zygarde-10,54,100,71,61,85,115,486,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-10,10181,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
845,cramorant,cramorant-gulping,70,85,55,85,95,85,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/cramorant-gulping,10182,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
845,cramorant,cramorant-gorging,70,85,55,85,95,85,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/cramorant-gorging,10183,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
849,toxtricity,toxtricity-low-key,75,98,70,114,70,75,502,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-low-key,10184,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
875,eiscue,eiscue-noice,75,80,70,65,50,130,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/eiscue-noice,10185,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
876,indeedee,indeedee-female,70,55,65,95,105,85,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/indeedee-female,10186,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
877,morpeko,morpeko-hangry,58,95,58,70,58,97,436,PokéAPI,https://pokeapi.co/api/v2/pokemon/morpeko-hangry,10187,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
888,zacian,zacian-crowned,92,150,115,80,115,148,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/zacian-crowned,10188,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
889,zamazenta,zamazenta-crowned,92,120,140,80,140,128,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/zamazenta-crowned,10189,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
890,eternatus,eternatus-eternamax,255,115,250,125,250,130,1125,PokéAPI,https://pokeapi.co/api/v2/pokemon/eternatus-eternamax,10190,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
892,urshifu,urshifu-rapid-strike,100,130,100,63,60,97,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-rapid-strike,10191,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
893,zarude,zarude-dada,105,120,105,70,95,105,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/zarude-dada,10192,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
898,calyrex,calyrex-ice,100,165,150,85,130,50,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex-ice,10193,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
898,calyrex,calyrex-shadow,100,85,80,165,100,150,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex-shadow,10194,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
3,venusaur,venusaur-gmax,80,82,83,100,100,80,525,PokéAPI,https://pokeapi.co/api/v2/pokemon/venusaur-gmax,10195,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
6,charizard,charizard-gmax,78,84,78,109,85,100,534,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-gmax,10196,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
9,blastoise,blastoise-gmax,79,83,100,85,105,78,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/blastoise-gmax,10197,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
12,butterfree,butterfree-gmax,60,45,50,90,80,70,395,PokéAPI,https://pokeapi.co/api/v2/pokemon/butterfree-gmax,10198,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
25,pikachu,pikachu-gmax,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-gmax,10199,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
52,meowth,meowth-gmax,40,45,35,40,40,90,290,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowth-gmax,10200,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
68,machamp,machamp-gmax,90,130,80,65,85,55,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/machamp-gmax,10201,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
94,gengar,gengar-gmax,60,65,60,130,75,110,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/gengar-gmax,10202,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
99,kingler,kingler-gmax,55,130,115,50,50,75,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/kingler-gmax,10203,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
131,lapras,lapras-gmax,130,85,80,85,95,60,535,PokéAPI,https://pokeapi.co/api/v2/pokemon/lapras-gmax,10204,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
133,eevee,eevee-gmax,55,55,50,45,65,55,325,PokéAPI,https://pokeapi.co/api/v2/pokemon/eevee-gmax,10205,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
143,snorlax,snorlax-gmax,160,110,65,65,110,30,540,PokéAPI,https://pokeapi.co/api/v2/pokemon/snorlax-gmax,10206,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
569,garbodor,garbodor-gmax,80,95,82,60,82,75,474,PokéAPI,https://pokeapi.co/api/v2/pokemon/garbodor-gmax,10207,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
809,melmetal,melmetal-gmax,135,143,143,80,65,34,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/melmetal-gmax,10208,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
812,rillaboom,rillaboom-gmax,100,125,90,60,70,85,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/rillaboom-gmax,10209,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
815,cinderace,cinderace-gmax,80,116,75,65,75,119,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/cinderace-gmax,10210,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
818,inteleon,inteleon-gmax,70,85,65,125,65,120,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/inteleon-gmax,10211,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
823,corviknight,corviknight-gmax,98,87,105,53,85,67,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/corviknight-gmax,10212,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
826,orbeetle,orbeetle-gmax,60,45,110,80,120,90,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/orbeetle-gmax,10213,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
834,drednaw,drednaw-gmax,90,115,90,48,68,74,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/drednaw-gmax,10214,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
839,coalossal,coalossal-gmax,110,80,120,80,90,30,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/coalossal-gmax,10215,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
841,flapple,flapple-gmax,70,110,80,95,60,70,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/flapple-gmax,10216,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
842,appletun,appletun-gmax,110,85,80,100,80,30,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/appletun-gmax,10217,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
844,sandaconda,sandaconda-gmax,72,107,125,65,70,71,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandaconda-gmax,10218,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
849,toxtricity,toxtricity-amped-gmax,75,98,70,114,70,75,502,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-amped-gmax,10219,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
851,centiskorch,centiskorch-gmax,100,115,65,90,90,65,525,PokéAPI,https://pokeapi.co/api/v2/pokemon/centiskorch-gmax,10220,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
858,hatterene,hatterene-gmax,57,90,95,136,103,29,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/hatterene-gmax,10221,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
861,grimmsnarl,grimmsnarl-gmax,95,120,65,95,75,60,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/grimmsnarl-gmax,10222,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
869,alcremie,alcremie-gmax,65,60,75,110,121,64,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/alcremie-gmax,10223,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
879,copperajah,copperajah-gmax,122,130,69,80,69,30,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/copperajah-gmax,10224,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
884,duraludon,duraludon-gmax,70,95,115,120,50,85,535,PokéAPI,https://pokeapi.co/api/v2/pokemon/duraludon-gmax,10225,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
892,urshifu,urshifu-single-strike-gmax,100,130,100,63,60,97,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-single-strike-gmax,10226,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
892,urshifu,urshifu-rapid-strike-gmax,100,130,100,63,60,97,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-rapid-strike-gmax,10227,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
849,toxtricity,toxtricity-low-key-gmax,75,98,70,114,70,75,502,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-low-key-gmax,10228,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
58,growlithe,growlithe-hisui,60,75,45,65,50,55,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/growlithe-hisui,10229,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
59,arcanine,arcanine-hisui,95,115,80,95,80,90,555,PokéAPI,https://pokeapi.co/api/v2/pokemon/arcanine-hisui,10230,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
100,voltorb,voltorb-hisui,40,30,50,55,55,100,330,PokéAPI,https://pokeapi.co/api/v2/pokemon/voltorb-hisui,10231,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
101,electrode,electrode-hisui,60,50,70,80,80,150,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/electrode-hisui,10232,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
157,typhlosion,typhlosion-hisui,73,84,78,119,85,95,534,PokéAPI,https://pokeapi.co/api/v2/pokemon/typhlosion-hisui,10233,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
211,qwilfish,qwilfish-hisui,65,95,85,55,55,85,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/qwilfish-hisui,10234,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
215,sneasel,sneasel-hisui,55,95,55,35,75,115,430,PokéAPI,https://pokeapi.co/api/v2/pokemon/sneasel-hisui,10235,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
503,samurott,samurott-hisui,90,108,80,100,65,85,528,PokéAPI,https://pokeapi.co/api/v2/pokemon/samurott-hisui,10236,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
549,lilligant,lilligant-hisui,70,105,75,50,75,105,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/lilligant-hisui,10237,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
570,zorua,zorua-hisui,35,60,40,85,40,70,330,PokéAPI,https://pokeapi.co/api/v2/pokemon/zorua-hisui,10238,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
571,zoroark,zoroark-hisui,55,100,60,125,60,110,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/zoroark-hisui,10239,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
628,braviary,braviary-hisui,110,83,70,112,70,65,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/braviary-hisui,10240,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
705,sliggoo,sliggoo-hisui,58,75,83,83,113,40,452,PokéAPI,https://pokeapi.co/api/v2/pokemon/sliggoo-hisui,10241,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
706,goodra,goodra-hisui,80,100,100,110,150,60,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/goodra-hisui,10242,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
713,avalugg,avalugg-hisui,95,127,184,34,36,38,514,PokéAPI,https://pokeapi.co/api/v2/pokemon/avalugg-hisui,10243,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
724,decidueye,decidueye-hisui,88,112,80,95,95,60,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/decidueye-hisui,10244,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
483,dialga,dialga-origin,100,100,120,150,120,90,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/dialga-origin,10245,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
484,palkia,palkia-origin,90,100,100,150,120,120,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/palkia-origin,10246,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
550,basculin,basculin-white-striped,70,92,65,80,55,98,460,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculin-white-striped,10247,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
902,basculegion,basculegion-female,120,92,65,100,75,78,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculegion-female,10248,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
905,enamorus,enamorus-therian,74,115,110,135,100,46,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/enamorus-therian,10249,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
128,tauros,tauros-paldea-combat-breed,75,110,105,30,70,100,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/tauros-paldea-combat-breed,10250,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
128,tauros,tauros-paldea-blaze-breed,75,110,105,30,70,100,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/tauros-paldea-blaze-breed,10251,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
128,tauros,tauros-paldea-aqua-breed,75,110,105,30,70,100,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/tauros-paldea-aqua-breed,10252,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
194,wooper,wooper-paldea,55,45,45,25,25,15,210,PokéAPI,https://pokeapi.co/api/v2/pokemon/wooper-paldea,10253,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
916,oinkologne,oinkologne-female,115,90,70,59,90,65,489,PokéAPI,https://pokeapi.co/api/v2/pokemon/oinkologne-female,10254,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
982,dudunsparce,dudunsparce-three-segment,125,100,80,85,75,55,520,PokéAPI,https://pokeapi.co/api/v2/pokemon/dudunsparce-three-segment,10255,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
964,palafin,palafin-hero,100,160,97,106,87,100,650,PokéAPI,https://pokeapi.co/api/v2/pokemon/palafin-hero,10256,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
925,maushold,maushold-family-of-three,74,75,70,65,75,111,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/maushold-family-of-three,10257,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
978,tatsugiri,tatsugiri-droopy,68,50,60,120,95,82,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/tatsugiri-droopy,10258,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
978,tatsugiri,tatsugiri-stretchy,68,50,60,120,95,82,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/tatsugiri-stretchy,10259,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
931,squawkabilly,squawkabilly-blue-plumage,82,96,51,45,51,92,417,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-blue-plumage,10260,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
931,squawkabilly,squawkabilly-yellow-plumage,82,96,51,45,51,92,417,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-yellow-plumage,10261,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
931,squawkabilly,squawkabilly-white-plumage,82,96,51,45,51,92,417,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-white-plumage,10262,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
999,gimmighoul,gimmighoul-roaming,45,30,25,75,45,80,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/gimmighoul-roaming,10263,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1007,koraidon,koraidon-limited-build,100,135,115,85,100,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-limited-build,10264,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1007,koraidon,koraidon-sprinting-build,100,135,115,85,100,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-sprinting-build,10265,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1007,koraidon,koraidon-swimming-build,100,135,115,85,100,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-swimming-build,10266,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1007,koraidon,koraidon-gliding-build,100,135,115,85,100,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon-gliding-build,10267,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1008,miraidon,miraidon-low-power-mode,100,85,100,135,115,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-low-power-mode,10268,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1008,miraidon,miraidon-drive-mode,100,85,100,135,115,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-drive-mode,10269,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1008,miraidon,miraidon-aquatic-mode,100,85,100,135,115,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-aquatic-mode,10270,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1008,miraidon,miraidon-glide-mode,100,85,100,135,115,135,670,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon-glide-mode,10271,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
901,ursaluna,ursaluna-bloodmoon,113,70,120,135,65,52,555,PokéAPI,https://pokeapi.co/api/v2/pokemon/ursaluna-bloodmoon,10272,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1017,ogerpon,ogerpon-wellspring-mask,80,120,84,60,96,110,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon-wellspring-mask,10273,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1017,ogerpon,ogerpon-hearthflame-mask,80,120,84,60,96,110,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon-hearthflame-mask,10274,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1017,ogerpon,ogerpon-cornerstone-mask,80,120,84,60,96,110,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon-cornerstone-mask,10275,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1024,terapagos,terapagos-terastal,95,95,110,105,110,85,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/terapagos-terastal,10276,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
1024,terapagos,terapagos-stellar,160,105,110,130,110,85,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/terapagos-stellar,10277,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
36,clefable,clefable-mega,95,80,93,135,110,70,583,PokéAPI,https://pokeapi.co/api/v2/pokemon/clefable-mega,10278,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
71,victreebel,victreebel-mega,80,125,85,135,95,70,590,PokéAPI,https://pokeapi.co/api/v2/pokemon/victreebel-mega,10279,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
121,starmie,starmie-mega,60,100,105,130,105,120,620,PokéAPI,https://pokeapi.co/api/v2/pokemon/starmie-mega,10280,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
149,dragonite,dragonite-mega,91,124,115,145,125,100,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragonite-mega,10281,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
154,meganium,meganium-mega,80,92,115,143,115,80,625,PokéAPI,https://pokeapi.co/api/v2/pokemon/meganium-mega,10282,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
160,feraligatr,feraligatr-mega,85,160,125,89,93,78,630,PokéAPI,https://pokeapi.co/api/v2/pokemon/feraligatr-mega,10283,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
227,skarmory,skarmory-mega,65,140,110,40,100,110,565,PokéAPI,https://pokeapi.co/api/v2/pokemon/skarmory-mega,10284,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
478,froslass,froslass-mega,70,80,70,140,100,120,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/froslass-mega,10285,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
500,emboar,emboar-mega,110,148,75,110,110,75,628,PokéAPI,https://pokeapi.co/api/v2/pokemon/emboar-mega,10286,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
530,excadrill,excadrill-mega,110,165,100,65,65,103,608,PokéAPI,https://pokeapi.co/api/v2/pokemon/excadrill-mega,10287,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
545,scolipede,scolipede-mega,60,140,149,75,99,62,585,PokéAPI,https://pokeapi.co/api/v2/pokemon/scolipede-mega,10288,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
560,scrafty,scrafty-mega,65,130,135,55,135,68,588,PokéAPI,https://pokeapi.co/api/v2/pokemon/scrafty-mega,10289,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
604,eelektross,eelektross-mega,85,145,80,135,90,80,615,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektross-mega,10290,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
609,chandelure,chandelure-mega,60,75,110,175,110,90,620,PokéAPI,https://pokeapi.co/api/v2/pokemon/chandelure-mega,10291,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
652,chesnaught,chesnaught-mega,88,137,172,74,115,44,630,PokéAPI,https://pokeapi.co/api/v2/pokemon/chesnaught-mega,10292,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
655,delphox,delphox-mega,75,69,72,159,125,134,634,PokéAPI,https://pokeapi.co/api/v2/pokemon/delphox-mega,10293,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
658,greninja,greninja-mega,72,125,77,133,81,142,630,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-mega,10294,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
668,pyroar,pyroar-mega,86,88,92,129,86,126,607,PokéAPI,https://pokeapi.co/api/v2/pokemon/pyroar-mega,10295,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
670,floette,floette-mega,74,85,87,155,148,102,651,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette-mega,10296,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
687,malamar,malamar-mega,86,102,88,98,120,88,582,PokéAPI,https://pokeapi.co/api/v2/pokemon/malamar-mega,10297,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
689,barbaracle,barbaracle-mega,72,140,130,64,106,88,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/barbaracle-mega,10298,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
691,dragalge,dragalge-mega,65,85,105,132,163,44,594,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragalge-mega,10299,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
701,hawlucha,hawlucha-mega,78,137,100,74,93,118,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/hawlucha-mega,10300,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
718,zygarde,zygarde-mega,216,70,91,216,85,100,778,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-mega,10301,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
780,drampa,drampa-mega,78,85,110,160,116,36,585,PokéAPI,https://pokeapi.co/api/v2/pokemon/drampa-mega,10302,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
870,falinks,falinks-mega,65,135,135,70,65,100,570,PokéAPI,https://pokeapi.co/api/v2/pokemon/falinks-mega,10303,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
26,raichu,raichu-mega-x,60,135,95,90,95,110,585,PokéAPI,https://pokeapi.co/api/v2/pokemon/raichu-mega-x,10304,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
26,raichu,raichu-mega-y,60,100,55,160,80,130,585,PokéAPI,https://pokeapi.co/api/v2/pokemon/raichu-mega-y,10305,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
358,chimecho,chimecho-mega,75,50,110,135,120,65,555,PokéAPI,https://pokeapi.co/api/v2/pokemon/chimecho-mega,10306,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
359,absol,absol-mega-z,65,154,60,75,60,151,565,PokéAPI,https://pokeapi.co/api/v2/pokemon/absol-mega-z,10307,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
398,staraptor,staraptor-mega,85,140,100,60,90,110,585,PokéAPI,https://pokeapi.co/api/v2/pokemon/staraptor-mega,10308,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
445,garchomp,garchomp-mega-z,108,130,85,141,85,151,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/garchomp-mega-z,10309,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
